Updated On,State,Total Tested,Tags,Positive,Negative,Unconfirmed,Unnamed: 7,Total People In Quarantine,Total People Released From Quarantine,Num Isolation Beds,Num ICU Beds,Num Ventilators,Num Calls State Helpline,Source,Source2,Test positivity rate,Tests per thousand,Tests per million,Population (Source: covid19india),Unnamed: 20,Unnamed: 21,Unnamed: 22
27/04/2020,Tamil Nadu,94781.0,Samples Sent,1937.0,83021.0,1381.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-27-04-20-COVID-19-6-PM.pdf,,2.04%,1.25,1252.0,,,,
28/04/2020,Tamil Nadu,101874.0,Samples Sent,2058.0,97908.0,1908.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-28.04.2020.pdf,,2.02%,1.35,1346.0,,,,
29/04/2020,Tamil Nadu,109961.0,Samples Sent,2162.0,105864.0,1935.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-29.04.2020.pdf,,1.97%,1.45,1453.0,,,,
30/04/2020,Tamil Nadu,119748.0,Samples Sent,2323.0,115761.0,1664.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-30.04.2020.pdf,,1.94%,1.58,1582.0,,,,
01/05/2020,Tamil Nadu,129363.0,Samples Sent,2526.0,124852.0,1985.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-01.05.2020.pdf,,1.95%,1.71,1709.0,,,,
02/05/2020,Tamil Nadu,139490.0,Samples Sent,2757.0,135698.0,1035.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-02.05.2020.pdf,,1.98%,1.84,1843.0,,,,
03/05/2020,Tamil Nadu,150107.0,Samples Sent,3023.0,145520.0,1564.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-03.05.2020.pdf,,2.01%,1.98,1983.0,,,,
04/05/2020,Tamil Nadu,162970.0,Samples Sent,3550.0,158558.0,862.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-04.05.2020-1.pdf,,2.18%,2.15,2153.0,,,,
05/05/2020,Tamil Nadu,174828.0,Samples Sent,4058.0,170174.0,596.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-05.05.2020.pdf,,2.32%,2.31,2310.0,,,,
06/05/2020,Tamil Nadu,188241.0,Samples Sent,4829.0,182541.0,871.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-06.05.2020.pdf,,2.57%,2.49,2487.0,,,,
07/05/2020,Tamil Nadu,202436.0,Samples Sent,5409.0,195831.0,1196.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/05/Media-Bulletin-07-05-20-COVID-19-6-PM.pdf,,2.67%,2.67,2674.0,,,,
08/05/2020,Tamil Nadu,216416.0,Samples Sent,6009.0,209495.0,912.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-08.05.2020.pdf,,2.78%,2.86,2859.0,,,,
09/05/2020,Tamil Nadu,229670.0,Samples Sent,6535.0,222576.0,559.0,,,,,,,,https://t.me/indiacovid/4383,,2.85%,3.03,3034.0,,,,
10/05/2020,Tamil Nadu,243037.0,Samples Sent,7204.0,235157.0,676.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10.05.2020.pdf,https://t.me/indiacovid/4453,2.96%,3.21,3211.0,,,,
11/05/2020,Tamil Nadu,254899.0,Samples Sent,8002.0,245562.0,1335.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-11.05.2020_1.pdf,,3.14%,3.37,3367.0,,,,
19/04/2020,Telangana,14962.0,Samples Collected,858.0,14104.0,768.0,,,,,,,,https://t.me/indiacovid/2688?single,,5.73%,0.4,402.0,37220000,,,
28/04/2020,Telangana,19063.0,Tested,1009.0,,,,,,,,,,https://www.thehindu.com/news/national/telangana/accuracy-of-tests-more-in-telangana-eatala/article31456895.ece,,5.29%,0.51,512.0,,,,
29/04/2020,Telangana,19278.0,Tested,1016.0,,,,,,,,,,http://124.124.103.93/COVID/home.htm,https://covid19.telangana.gov.in/,5.27%,0.52,518.0,,,,
11/04/2020,Tripura,337.0,Tested,2.0,335.0,,,,,,,,,https://m.facebook.com/story.php?story_fbid=2415546905213637&id=632536300181382,,0.59%,0.08,84.0,3992000,,,
15/04/2020,Tripura,738.0,Tested,2.0,,,,,,,,,,https://www.facebook.com/bjpbiplab/posts/2424173307684330,,0.27%,0.18,185.0,,,,
16/04/2020,Tripura,762.0,Tested,2.0,760.0,,,,,,,,,https://t.me/indiacovid/2466,,0.26%,0.19,191.0,,,,
21/04/2020,Tripura,2604.0,Tested,2.0,2602.0,,,,,,,,,https://t.me/indiacovid/2898?single,,0.08%,0.65,652.0,,,,
22/04/2020,Tripura,3215.0,Tested,2.0,3123.0,,,,,,,,,https://t.me/indiacovid/2983?single,,0.06%,0.81,805.0,,,,
01/05/2020,Tripura,4828.0,Tested,3.0,4825.0,,,,,,,,,https://tripura.gov.in/covid-test,,0.06%,1.21,1209.0,,,,
02/05/2050,Tripura,4955.0,Tested,5.0,4950.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,0.10%,1.24,1241.0,,,,
03/05/2020,Tripura,5162.0,Tested,5.0,5157.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,0.10%,1.29,1293.0,,,,
04/05/2020,Tripura,5394.0,Tested,17.0,5377.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,0.32%,1.35,1351.0,,,,
05/05/2020,Tripura,5850.0,Tested,30.0,5820.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,0.51%,1.47,1465.0,,,,
06/05/2020,Tripura,6228.0,Tested,43.0,6185.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,0.69%,1.56,1560.0,,,,
07/05/2020,Tripura,6917.0,Tested,89.0,6828.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,1.29%,1.73,1733.0,,,,
08/05/2020,Tripura,7448.0,Tested,89.0,7359.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,1.19%,1.87,1866.0,,,,
09/05/2020,Tripura,8340.0,Tested,119.0,8221.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,1.43%,2.09,2089.0,,,,
10/05/2020,Tripura,9091.0,Tested,136.0,8955.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,1.50%,2.28,2277.0,,,,
11/05/2020,Tripura,9596.0,Tested,154.0,9442.0,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,,,,
12/05/2020,Tripura,,,,,,,,,,,,,,,,,,,,,
05/04/2020,Uttar Pradesh,5255.0,Samples Sent,278.0,4796.0,181.0,,,,,,,,WA circular :/,,5.29%,0.02,23.0,224979000,,,
05/04/2020,Uttar Pradesh,5255.0,Samples Sent,278.0,4796.0,179.0,,3927.0,,,,,,,,5.29%,0.02,23.0,,,,
09/04/2020,Uttar Pradesh,8402.0,Samples Sent,410.0,7898.0,94.0,,8671.0,,,,,,https://t.me/c/1428198946/1789,,4.88%,0.04,37.0,,,,
10/04/2020,Uttar Pradesh,9332.0,Samples Sent,433.0,8798.0,101.0,,8771.0,,,,,,https://t.me/c/1428198946/1831,,4.64%,0.04,41.0,,,,
11/04/2020,Uttar Pradesh,10595.0,Samples Sent,452.0,10012.0,131.0,,8084.0,,,,,,https://t.me/c/1428198946/1882,,4.27%,0.05,47.0,,,,
12/04/2020,Uttar Pradesh,11855.0,Samples Sent,483.0,11250.0,122.0,,,,,,,,https://t.me/indiacovid/2132,,4.07%,0.05,53.0,,,,
13/04/2020,Uttar Pradesh,13287.0,Samples Sent,558.0,12542.0,177.0,,,,,,,,https://t.me/indiacovid/2199,,4.20%,0.06,59.0,,,,
14/04/2020,Uttar Pradesh,15914.0,Samples Sent,660.0,15134.0,120.0,,,,,,,,https://t.me/indiacovid/2294?single,,4.15%,0.07,71.0,,,,
15/04/2020,Uttar Pradesh,19506.0,Samples Sent,727.0,18595.0,184.0,,,,,,,,https://t.me/indiacovid/2356,,3.73%,0.09,87.0,,,,
16/04/2020,Uttar Pradesh,21384.0,Samples Sent,805.0,20374.0,205.0,,,,,,,,https://t.me/indiacovid/2448,,3.76%,0.1,95.0,,,,
17/04/2020,Uttar Pradesh,24643.0,Samples Sent,849.0,23648.0,146.0,,,,,,,,https://t.me/indiacovid/2504?single,,3.45%,0.11,110.0,,,,
18/04/2020,Uttar Pradesh,28484.0,Samples Sent,974.0,27262.0,248.0,,,,,,,,https://t.me/indiacovid/2588,,3.42%,0.13,127.0,,,,
19/04/2020,Uttar Pradesh,31767.0,Samples Sent,1100.0,,,,,,,,,,https://t.me/c/1248471072/11950,,3.46%,0.14,141.0,,,,
20/04/2020,Uttar Pradesh,34326.0,Samples Sent,1184.0,32874.0,268.0,,,,,,,,https://twitter.com/ANINewsUP/status/1252244640079556609?s=09,,3.45%,0.15,153.0,,,,
21/04/2020,Uttar Pradesh,37933.0,Samples Sent,1337.0,36378.0,218.0,,,,,,,,https://twitter.com/ANINewsUP/status/1252619570222731265?s=19,,3.52%,0.17,169.0,,,,
22/04/2020,Uttar Pradesh,42192.0,Samples Sent,1449.0,40263.0,480.0,,,,,,,,https://twitter.com/ANINewsUP/status/1252986461911052289/photo/1,,3.43%,0.19,188.0,,,,
23/04/2020,Uttar Pradesh,45483.0,Samples Sent,1510.0,43495.0,478.0,,,,,,,,https://t.me/indiacovid/3039?single,,3.32%,0.2,202.0,,,,
24/04/2020,Uttar Pradesh,53166.0,Samples Sent,1621.0,51161.0,384.0,,,,,,,,https://t.me/indiacovid/3111?single,,3.05%,0.24,236.0,,,,
25/04/2020,Uttar Pradesh,56851.0,Samples Sent,1793.0,54216.0,842.0,,,,,,,,https://t.me/indiacovid/3193?single,,3.15%,0.25,253.0,,,,
26/04/2020,Uttar Pradesh,61799.0,Samples Sent,1873.0,58492.0,984.0,,,,,,,,https://twitter.com/qazifarazahmad/status/1254434010375131138?s=19,,3.03%,0.27,275.0,,,,
27/04/2020,Uttar Pradesh,67145.0,Samples Sent,1896.0,64139.0,1020.0,,,,,,,,https://t.me/indiacovid/3405,,2.82%,0.3,298.0,,,,
28/04/2020,Uttar Pradesh,70307.0,Samples Sent,2053.0,67266.0,988.0,,,,,,,,https://t.me/indiacovid/3474,,2.92%,0.31,313.0,,,,
29/04/2020,Uttar Pradesh,73716.0,Samples Sent,2134.0,70436.0,1146.0,,,,,,,,https://t.me/indiacovid/3542,,2.89%,0.33,328.0,,,,
30/04/2020,Uttar Pradesh,78013.0,Samples Sent,2211.0,74864.0,938.0,,,,,,,,https://t.me/indiacovid/3626,,2.83%,0.35,347.0,,,,
01/05/2020,Uttar Pradesh,82459.0,Samples Sent,2328.0,79091.0,1040.0,,,,,,,,https://t.me/indiacovid/3728?single,,2.82%,0.37,367.0,,,,
02/05/2020,Uttar Pradesh,85729.0,Samples Sent,2487.0,82356.0,886.0,,,,,,,,https://t.me/indiacovid/3837?single,,2.90%,0.38,381.0,,,,
03/05/2020,Uttar Pradesh,95841.0,Samples Sent,2645.0,91828.0,1008.0,,,,,,,,https://t.me/indiacovid/3941?single,,2.76%,0.43,426.0,,,,
04/05/2020,Uttar Pradesh,98300.0,Samples Sent,2766.0,94682.0,852.0,,,,,,,,https://t.me/indiacovid/4016?single,,2.81%,0.44,437.0,,,,
05/05/2020,Uttar Pradesh,105234.0,Samples Sent,2880.0,101389.0,965.0,,,,,,,,https://t.me/indiacovid/4075,,2.74%,0.47,468.0,,,,
06/05/2020,Uttar Pradesh,109888.0,Samples Sent,2998.0,106043.0,847.0,,,,,,,,https://t.me/indiacovid/4163,,2.73%,0.49,488.0,,,,
07/05/2020,Uttar Pradesh,113670.0,Samples Sent,3071.0,109628.0,971.0,,,,,,,,https://t.me/indiacovid/4195,,2.70%,0.51,505.0,,,,
08/05/2020,Uttar Pradesh,119688.0,Samples Sent,3214.0,115646.0,828.0,,,,,,,,https://twitter.com/ANINewsUP/status/1258781538587758599?s=19,https://t.me/indiacovid/4299?single,2.69%,0.53,532.0,,,,
09/05/2020,Uttar Pradesh,124791.0,Samples Sent,3373.0,120764.0,654.0,,,,,,,,https://t.me/indiacovid/4398?single,,2.70%,0.55,555.0,,,,
10/05/2020,Uttar Pradesh,129955.0,Samples Sent,3467.0,125696.0,792.0,,8952.0,,,,,,https://t.me/indiacovid/4485,,2.67%,0.58,578.0,,,,
11/05/2020,Uttar Pradesh,135760.0,Samples Sent,3573.0,131293.0,894.0,,9515.0,,,,,,https://t.me/indiacovid/4555?single,,,,,,,,
12/05/2020,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,,
02/04/2020,Uttarakhand,678.0,Samples Sent,7.0,554.0,117.0,,,,,,,,https://www.facebook.com/UKMedicalHealth/photos/a.1666257713623931/2556543367928690/?type=3&theater,,1.03%,0.06,61.0,11141000,,,
07/04/2020,Uttarakhand,1289.0,Samples Sent,32.0,1092.0,165.0,,176.0,,,,,,,,2.48%,0.12,116.0,,,,
09/04/2020,Uttarakhand,1531.0,Samples Sent,35.0,1235.0,261.0,,1637.0,,,,,,http://health.uk.gov.in/files/Health_Bulletin__Uttarakhand_Novel_Corona_Virus_9_April_2020_8.00PM.pdf,,2.29%,0.14,137.0,,,,
10/04/2020,Uttarakhand,1688.0,Samples Sent,35.0,1320.0,333.0,,3770.0,,,,,478.0,http://health.uk.gov.in/files/Health_Bulletin__Uttarakhand_Novel_Corona_Virus_10_April_2020__5_PM.pdf,http://health.uk.gov.in/pages/display/140-novel-corona-virus-guidelines-and-advisory-,2.07%,0.15,152.0,,,,
11/04/2020,Uttarakhand,1705.0,Samples Sent,35.0,1340.0,330.0,,2693.0,,,,,480.0,http://health.uk.gov.in/files/11.04.2020_Daily_Bulletin.pdf,http://health.uk.gov.in/pages/display/140-novel-corona-virus-guidelines-and-advisory-,2.05%,0.15,153.0,,,,
12/04/2020,Uttarakhand,1820.0,Samples Sent,35.0,1452.0,333.0,,,,,,,448.0,https://m.facebook.com/UKMedicalHealth/photos/pcb.2564454990470861/2564454917137535/?type=3&source=49,,1.92%,0.16,163.0,,,,
13/04/2020,Uttarakhand,1998.0,Samples Sent,35.0,1665.0,298.0,,1814.0,,,,,,https://www.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2565229507060076/?type=3&theater,,1.75%,0.18,179.0,,,,
14/04/2020,Uttarakhand,2174.0,Samples Sent,35.0,1838.0,305.0,,,,,,,,https://www.facebook.com/UKMedicalHealth/photos/rpp.1665195163730186/2566043650311995/?type=3&theater,,1.61%,0.2,195.0,,,,
15/04/2020,Uttarakhand,2413.0,Samples Sent,37.0,2022.0,354.0,,,,,,,,http://health.uk.gov.in/files/Corrected-15-04-2020-Health-Bulletin.pdf,,1.53%,0.22,217.0,,,,
16/04/2020,Uttarakhand,2593.0,Samples Sent,37.0,2210.0,346.0,,,,,,,353.0,https://m.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2567811600135200/?type=3&source=48&__tn__=EH-R,,1.43%,0.23,233.0,,,,
17/04/2020,Uttarakhand,2831.0,Samples Sent,40.0,2420.0,371.0,,,,,,,420.0,https://m.facebook.com/story.php?story_fbid=2568731796709847&id=1665195163730186&__tn__=%2As%2As-R,,1.41%,0.25,254.0,,,,
18/04/2020,Uttarakhand,3158.0,Samples Sent,42.0,2710.0,406.0,,604.0,,,,,446.0,https://m.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2569600566622970/?type=3,,1.33%,0.28,283.0,,,,
19/04/2020,Uttarakhand,3344.0,Samples Sent,44.0,3046.0,255.0,,,,,,,,https://m.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2570573469859013/?type=3&source=48,,1.32%,0.3,300.0,,,,
20/04/2020,Uttarakhand,3677.0,Samples Sent,46.0,3228.0,469.0,,,,,,,,http://health.uk.gov.in/files/2020.04.20_Health_Bulletin.pdf,,1.25%,0.33,330.0,,,,
21/04/2020,Uttarakhand,4061.0,Samples Sent,46.0,3445.0,570.0,,,,,,,,http://health.uk.gov.in/files/2020.04.21_Health_Bulletin.pdf,,1.13%,0.36,365.0,,,,
22/04/2020,Uttarakhand,4275.0,Samples Sent,46.0,3664.0,,,,,856.0,498.0,189.0,,http://health.uk.gov.in/files/2020.04.22_Health_Bulletin_Summary.pdf,,1.08%,0.38,384.0,,,,
23/04/2020,Uttarakhand,4473.0,Samples Sent,47.0,3879.0,265.0,,,,,,,,http://health.uk.gov.in/files/2020.04.23_Health_Bulletin.pdf,,1.05%,0.4,401.0,,,,
24/04/2020,Uttarakhand,4767.0,Samples Sent,48.0,4239.0,327.0,,,,,,,,http://health.uk.gov.in/files/2020.04.24_Health_Bulletin.pdf,,1.01%,0.43,428.0,,,,
25/04/2020,Uttarakhand,5194.0,Samples Sent,48.0,4423.0,411.0,,,,,,,,https://twitter.com/ANI/status/1254054806567751680,,0.92%,0.47,466.0,,,,
26/04/2020,Uttarakhand,5277.0,Samples Sent,50.0,4675.0,348.0,,,,,,,,http://health.uk.gov.in/files/2020.04.26_Health_Bulletin.pdf,,0.95%,0.47,474.0,,,,
27/04/2020,Uttarakhand,5463.0,Samples Sent,51.0,4912.0,299.0,,,,,,,,http://health.uk.gov.in/files/2020.04.27_Health_Bulletin.pdf,,0.93%,0.49,490.0,,,,
28/04/2020,Uttarakhand,5739.0,Samples Sent,52.0,5212.0,284.0,,,,,,,,https://twitter.com/ANI/status/1255131631137943552?s=09,,0.91%,0.52,515.0,,,,
29/04/2020,Uttarakhand,6046.0,Samples Sent,54.0,5547.0,208.0,,2218.0,,,,,,http://health.uk.gov.in/files/Health_Bulletin_2020.04.29.pdf,,0.89%,0.54,543.0,,,,
30/04/2020,Uttarakhand,6565.0,Samples Sent,57.0,6100.0,252.0,,2221.0,,,,,,http://health.uk.gov.in/files/2020.04.30_Health_Bulletin.pdf,,0.87%,0.59,589.0,,,,
01/05/2020,Uttarakhand,7042.0,Samples Sent,57.0,6533.0,192.0,,2307.0,,,,,,http://health.uk.gov.in/files/2020.05.01_Health_Bulletin.pdf,,0.81%,0.63,632.0,,,,
02/05/2020,Uttarakhand,7369.0,Samples Sent,59.0,6786.0,258.0,,2862.0,,,,,,http://health.uk.gov.in/files/2020.05.02_Health_Bulletin.pdf,,0.80%,0.66,661.0,,,,
03/05/2020,Uttarakhand,7578.0,Samples Sent,60.0,6986.0,266.0,,2715.0,,,,,,http://health.uk.gov.in/files/2020.05.03_Health_Bulletin.pdf,,0.79%,0.68,680.0,,,,
04/05/2020,Uttarakhand,7806.0,Samples Sent,60.0,7134.0,346.0,,2715.0,,,,,,http://health.uk.gov.in/files/2020.05.04_Health_Bulletin.pdf,,0.77%,0.7,701.0,,,,
05/05/2020,Uttarakhand,8060.0,Samples Sent,61.0,7357.0,367.0,,2464.0,,,,,,http://health.uk.gov.in/files/2020.05.05_Health_Bulletin.pdf,,0.76%,0.72,723.0,,,,
06/05/2020,Uttarakhand,8346.0,Samples Sent,61.0,7698.0,286.0,,2452.0,,,,,,http://health.uk.gov.in/files/2020.05.06_Health_Bulletin.pdf,,0.73%,0.75,749.0,,,,
07/05/2020,Uttarakhand,8783.0,Samples Sent,61.0,8138.0,257.0,,3110.0,,,,,,https://twitter.com/ANI/status/1258329513764757504?s=19,https://t.me/indiacovid/4177,0.69%,0.79,788.0,,,,
08/05/2020,Uttarakhand,9116.0,Samples Sent,61.0,8485.0,230.0,,2687.0,,,,,,https://t.me/indiacovid/4250,,0.67%,0.82,818.0,,,,
09/05/2020,Uttarakhand,9386.0,Samples Sent,67.0,8659.0,280.0,,2801.0,,,,,,http://health.uk.gov.in/files/2020.05.09_Health_Bulletin.pdf,,0.71%,0.84,842.0,,,,
10/05/2020,Uttarakhand,9668.0,Samples Sent,68.0,8990.0,194.0,,2514.0,,,,,,http://health.uk.gov.in/files/2020.05.10_Health_Bulletin.pdf,https://t.me/indiacovid/4439,0.70%,0.87,868.0,,,,
11/05/2020,Uttarakhand,9915.0,Samples Sent,68.0,9151.0,245.0,,2846.0,,,,,,http://health.uk.gov.in/files/2020.05.11_Health_Bulletin.pdf,,0.69%,0.89,890.0,,,,
12/05/2020,Uttarakhand,10471.0,Samples Sent,68.0,9390.0,436.0,,2805.0,,,,,,http://health.uk.gov.in/files/2020.05.12_Health_Bulletin.pdf,,0.65%,0.94,940.0,,,,
01/04/2020,West Bengal,659.0,Tested,37.0,568.0,54.0,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_01.04_.2020_.pdf,,5.61%,0.01,7.0,96906000,,,
04/04/2020,West Bengal,1042.0,Tested,,,,,1125.0,786.0,,,,,,,0.00%,0.01,11.0,,,,
06/04/2020,West Bengal,1301.0,Tested,,,,,246.0,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_06.04_.2020(1)_.pdf,,0.00%,0.01,13.0,,,,
07/04/2020,West Bengal,1487.0,Tested,,,,,262.0,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_07.04_.2020_.pdf,,0.00%,0.02,15.0,,,,
09/04/2020,West Bengal,1889.0,Tested,,,,,1723.0,1345.0,,,,26025.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_09.04_.2020_.pdf,,0.00%,0.02,19.0,,,,
10/04/2020,West Bengal,2095.0,Tested,,,,,1840.0,1447.0,,,,27068.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_10.04_.2020_.pdf,,0.00%,0.02,22.0,,,,
11/04/2020,West Bengal,2286.0,Tested,126.0,,,,,,,,,28021.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_11.04_.2020_.pdf,https://www.mohfw.gov.in/,5.51%,0.02,24.0,,,,
12/04/2020,West Bengal,2523.0,Tested,134.0,,,,,,,,,29168.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_12.04_.2020_.pdf,https://www.mohfw.gov.in/,5.31%,0.03,26.0,,,,
13/04/2020,West Bengal,2793.0,Tested,152.0,,,,,,,,,30221.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_13.04_.2020_.pdf,https://www.mohfw.gov.in/,5.44%,0.03,29.0,,,,
14/04/2020,West Bengal,3081.0,Tested,190.0,,,,2395.0,1956.0,,,,31330.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_14.04_.2020_.pdf,https://www.mohfw.gov.in/,6.17%,0.03,32.0,,,,
15/04/2020,West Bengal,3470.0,Tested,213.0,,,,,,,,,32417.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_15.04_.2020_.pdf,https://www.mohfw.gov.in/,6.14%,0.04,36.0,,,,
16/04/2020,West Bengal,3811.0,Tested,231.0,,,,,,,,,33400.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_16.04_.2020_.pdf,https://www.mohfw.gov.in/,6.06%,0.04,39.0,,,,
17/04/2020,West Bengal,4212.0,Tested,255.0,,,,,,,,,34424.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_17.04_.2020_.pdf,https://www.mohfw.gov.in/,6.05%,0.04,43.0,,,,
18/04/2020,West Bengal,4630.0,Tested,287.0,,,,,,,,,35447.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_18.04_.2020_.pdf,https://www.mohfw.gov.in/,6.20%,0.05,48.0,,,,
19/04/2020,West Bengal,5045.0,Tested,310.0,,,,,,,,,36487.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_19.04_.2020_.pdf,https://www.mohfw.gov.in/,6.14%,0.05,52.0,,,,
20/04/2020,West Bengal,5469.0,Tested,339.0,,,,,,,,,37508.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_20.04_.2020_.pdf,https://www.mohfw.gov.in/,6.20%,0.06,56.0,,,,
21/04/2020,West Bengal,6182.0,Tested,392.0,,,,,,,,,38554.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_21.04_.2020_.pdf,,6.34%,0.06,64.0,,,,
22/04/2020,West Bengal,7037.0,Tested,423.0,,,,,,,,,39597.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_22.04_.2020_.pdf,https://www.mohfw.gov.in/,6.01%,0.07,73.0,,,,
23/04/2020,West Bengal,7990.0,Tested,456.0,,,,,,,,,40605.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_23.04_.2020_.pdf,https://www.mohfw.gov.in/,5.71%,0.08,82.0,,,,
24/04/2020,West Bengal,8933.0,Tested,514.0,,,,,,,,,41724.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_24.04_.2020_.pdf,https://www.mohfw.gov.in/,5.75%,0.09,92.0,,,,
25/04/2020,West Bengal,9880.0,Tested,571.0,,,,,,,,,42858.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_25.04_.2020_.pdf,https://www.mohfw.gov.in/,5.78%,0.1,102.0,,,,
26/04/2020,West Bengal,10893.0,Tested,611.0,,,,,,,,,43892.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_26.04_.2020_.pdf,https://www.mohfw.gov.in/,5.61%,0.11,112.0,,,,
27/04/2020,West Bengal,12043.0,Tested,649.0,,,,,,,,,44954.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_27.04_.2020_.pdf,https://www.mohfw.gov.in/,5.39%,0.12,124.0,,,,
28/04/2020,West Bengal,13223.0,Tested,697.0,,,,,,,,,45928.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_28.04_.2020_.pdf,https://www.mohfw.gov.in/,5.27%,0.14,136.0,,,,
29/04/2020,West Bengal,14620.0,Tested,725.0,,,,,,,,,46971.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_29.04_.2020_.pdf,https://www.mohfw.gov.in/,4.96%,0.15,151.0,,,,
30/04/2020,West Bengal,16525.0,Tested,758.0,,,,,,,,,48070.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_30.04_.2020_.pdf,https://www.mohfw.gov.in/,4.59%,0.17,171.0,,,,
01/05/2020,West Bengal,18566.0,Tested,,,,,,,,,,49252.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_01.05_.2020_.pdf,,0.00%,0.19,192.0,,,,
02/05/2020,West Bengal,20976.0,Tested,795.0,,,,,,,,,50461.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_02.05_.2020_.pdf,https://www.mohfw.gov.in/,3.79%,0.22,216.0,,,,
03/05/2020,West Bengal,22915.0,Tested,922.0,,,,,,,,,51493.0,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_03.05_.2020_.pdf,https://www.mohfw.gov.in/,4.02%,0.24,236.0,,,,
